image_idx,hex,rgb,hsl,lab,gbifID,identifier,latitude,longitude
27414,#c5b9d6,"(197, 185, 214)","(0.735632183908046, 0.26126126126126137, 0.7823529411764706)","(196, 138, 115)",3333163158,https://inaturalist-open-data.s3.amazonaws.com/photos/146405492/original.jpg,39.380137,-82.981097
27415,#cab7e2,"(202, 183, 226)","(0.7403100775193798, 0.42574257425742573, 0.8019607843137255)","(197, 143, 109)",3333162027,https://inaturalist-open-data.s3.amazonaws.com/photos/146203010/original.jpeg,42.576343,-85.45876
27416,#c4addf,"(196, 173, 223)","(0.7433333333333333, 0.43859649122807015, 0.7764705882352941)","(189, 146, 106)",3333162027,https://inaturalist-open-data.s3.amazonaws.com/photos/146203064/original.jpeg,42.576343,-85.45876
27419,#cb98d7,"(203, 152, 215)","(0.8015873015873015, 0.4405594405594406, 0.7196078431372549)","(177, 158, 103)",3333161074,https://inaturalist-open-data.s3.amazonaws.com/photos/146240121/original.jpg,39.500775,-84.051964
27420,#e5d9f2,"(229, 217, 242)","(0.7466666666666667, 0.49019607843137203, 0.8999999999999999)","(225, 137, 117)",3333158871,https://inaturalist-open-data.s3.amazonaws.com/photos/145989434/original.jpg,41.730496,-74.298317
27423,#b9acd1,"(185, 172, 209)","(0.7252252252252251, 0.28682170542635643, 0.7470588235294118)","(185, 140, 111)",3333156265,https://inaturalist-open-data.s3.amazonaws.com/photos/146610216/original.jpeg,42.18461,-88.953356
27424,#c0add0,"(192, 173, 208)","(0.7571428571428571, 0.27131782945736427, 0.7470588235294118)","(187, 141, 113)",3333156265,https://inaturalist-open-data.s3.amazonaws.com/photos/146610169/original.jpeg,42.18461,-88.953356
27427,#bfafdf,"(191, 175, 223)","(0.7222222222222222, 0.42857142857142855, 0.7803921568627451)","(189, 143, 106)",3333155866,https://inaturalist-open-data.s3.amazonaws.com/photos/145936791/original.jpg,43.248235,-81.822435
27429,#d6cbde,"(214, 203, 222)","(0.7631578947368421, 0.22352941176470598, 0.8333333333333333)","(212, 135, 120)",3333155262,https://inaturalist-open-data.s3.amazonaws.com/photos/146603397/original.jpg,40.811465,-73.863827
27430,#d7b9e3,"(215, 185, 227)","(0.7857142857142857, 0.42857142857142855, 0.807843137254902)","(201, 146, 111)",3333154962,https://inaturalist-open-data.s3.amazonaws.com/photos/146098168/original.jpg,42.518348,-76.557086
27431,#b388be,"(179, 136, 190)","(0.7993827160493826, 0.2934782608695652, 0.6392156862745098)","(159, 154, 106)",3333154824,https://inaturalist-open-data.s3.amazonaws.com/photos/145854990/original.jpeg,41.826525,-87.765973
27432,#c4b9de,"(196, 185, 222)","(0.7162162162162162, 0.35922330097087396, 0.7980392156862746)","(197, 139, 111)",3333154661,https://inaturalist-open-data.s3.amazonaws.com/photos/145680535/original.jpg,40.946057,-73.840859
27433,#d8bdda,"(216, 189, 218)","(0.8218390804597702, 0.2815533980582523, 0.7980392156862746)","(203, 143, 117)",3333153810,https://inaturalist-open-data.s3.amazonaws.com/photos/145853564/original.jpg,40.568238,-79.979425
27434,#d1b7d8,"(209, 183, 216)","(0.797979797979798, 0.29729729729729726, 0.7823529411764706)","(198, 143, 115)",3333153548,https://inaturalist-open-data.s3.amazonaws.com/photos/143897749/original.jpg,42.287747,-85.615005
27436,#d8c0de,"(216, 192, 222)","(0.7999999999999999, 0.31250000000000006, 0.8117647058823529)","(205, 142, 116)",3333153548,https://inaturalist-open-data.s3.amazonaws.com/photos/143897771/original.jpg,42.287747,-85.615005
27437,#d6bbe4,"(214, 187, 228)","(0.7764227642276422, 0.4315789473684213, 0.8137254901960784)","(202, 145, 111)",3333153043,https://inaturalist-open-data.s3.amazonaws.com/photos/146180717/original.jpg,40.860851,-73.924241
27439,#beb2ca,"(190, 178, 202)","(0.7500000000000001, 0.18461538461538463, 0.7450980392156863)","(189, 137, 117)",3333152042,https://inaturalist-open-data.s3.amazonaws.com/photos/146152642/original.jpeg,41.272075,-82.405517
27440,#c29eb9,"(194, 158, 185)","(0.875, 0.2278481012658227, 0.6901960784313725)","(176, 146, 119)",3333152042,https://inaturalist-open-data.s3.amazonaws.com/photos/146152665/original.jpeg,41.272075,-82.405517
27441,#ab92b6,"(171, 146, 182)","(0.7824074074074073, 0.19780219780219785, 0.6431372549019607)","(163, 144, 113)",3333152042,https://inaturalist-open-data.s3.amazonaws.com/photos/146152613/original.jpeg,41.272075,-82.405517
27442,#decfe9,"(222, 207, 233)","(0.7628205128205129, 0.37142857142857144, 0.8627450980392157)","(217, 138, 117)",3333151890,https://inaturalist-open-data.s3.amazonaws.com/photos/145907374/original.jpeg,41.894905,-88.212202
27443,#c8a7cf,"(200, 167, 207)","(0.8041666666666667, 0.2941176470588236, 0.7333333333333334)","(185, 147, 112)",3333151890,https://inaturalist-open-data.s3.amazonaws.com/photos/145907351/original.jpeg,41.894905,-88.212202
27446,#a082a4,"(160, 130, 164)","(0.8137254901960783, 0.1574074074074075, 0.5764705882352941)","(148, 146, 114)",3333149860,https://inaturalist-open-data.s3.amazonaws.com/photos/146286534/original.jpeg,40.397182,-105.512489
27450,#cfbdcb,"(207, 189, 203)","(0.8703703703703705, 0.1578947368421052, 0.7764705882352941)","(200, 137, 123)",3333147653,https://inaturalist-open-data.s3.amazonaws.com/photos/145625821/original.jpg,38.871458,-78.204587
27451,#a98ebb,"(169, 142, 187)","(0.7666666666666666, 0.24861878453038658, 0.6450980392156862)","(160, 147, 108)",3333147589,https://inaturalist-open-data.s3.amazonaws.com/photos/145500130/original.jpeg,44.178725,-77.382342
27452,#c493bc,"(196, 147, 188)","(0.8605442176870748, 0.2934131736526948, 0.6725490196078432)","(170, 153, 114)",3333147164,https://inaturalist-open-data.s3.amazonaws.com/photos/146406755/original.jpg,40.871917,-97.238113
27453,#c392bb,"(195, 146, 187)","(0.8605442176870748, 0.2899408284023668, 0.6686274509803921)","(169, 153, 114)",3333147164,https://inaturalist-open-data.s3.amazonaws.com/photos/146406742/original.jpg,40.871917,-97.238113
27454,#c6bddb,"(198, 189, 219)","(0.7166666666666667, 0.2941176470588234, 0.8)","(199, 137, 114)",3333145618,https://inaturalist-open-data.s3.amazonaws.com/photos/145502770/original.jpeg,41.508243,-82.770447
27455,#c0b8d8,"(192, 184, 216)","(0.7083333333333334, 0.2909090909090909, 0.7843137254901961)","(195, 137, 113)",3333145618,https://inaturalist-open-data.s3.amazonaws.com/photos/145502790/original.jpeg,41.508243,-82.770447
27456,#b9abca,"(185, 171, 202)","(0.7419354838709679, 0.2262773722627737, 0.7313725490196078)","(184, 139, 114)",3333143946,https://inaturalist-open-data.s3.amazonaws.com/photos/145972332/original.jpeg,40.37495,-82.405987
27457,#dcaedb,"(220, 174, 219)","(0.8369565217391305, 0.39655172413793116, 0.7725490196078432)","(195, 152, 112)",3333143887,https://inaturalist-open-data.s3.amazonaws.com/photos/145877857/original.jpeg,35.929347,-79.043036
27458,#cdabd6,"(205, 171, 214)","(0.7984496124031009, 0.34400000000000014, 0.7549019607843137)","(189, 148, 111)",3333143704,https://inaturalist-open-data.s3.amazonaws.com/photos/145623779/original.jpg,43.036372,-87.89772
27460,#c38be4,"(195, 139, 228)","(0.7715355805243446, 0.6223776223776225, 0.7196078431372549)","(169, 165, 91)",3333142004,https://inaturalist-open-data.s3.amazonaws.com/photos/146194326/original.jpg,50.6634,-114.565225
27463,#dab7ea,"(218, 183, 234)","(0.7810457516339869, 0.5483870967741934, 0.8176470588235294)","(201, 150, 107)",3333138949,https://inaturalist-open-data.s3.amazonaws.com/photos/146124629/original.jpg,42.210483,-83.66703
27465,#cea8e6,"(206, 168, 230)","(0.7688172043010754, 0.5535714285714286, 0.7803921568627451)","(189, 153, 102)",3333138949,https://inaturalist-open-data.s3.amazonaws.com/photos/146124681/original.jpg,42.210483,-83.66703
27466,#ceabda,"(206, 171, 218)","(0.7907801418439716, 0.38842975206611563, 0.7627450980392156)","(190, 149, 109)",3333135105,https://inaturalist-open-data.s3.amazonaws.com/photos/146276050/original.jpeg,35.498869,-82.607661
27467,#d3a7c5,"(211, 167, 197)","(0.8863636363636362, 0.33333333333333326, 0.7411764705882353)","(187, 149, 119)",3333133224,https://inaturalist-open-data.s3.amazonaws.com/photos/146486898/original.jpeg,42.773861,-89.963715
27470,#bba7b6,"(187, 167, 182)","(0.8749999999999999, 0.1282051282051281, 0.6941176470588235)","(180, 138, 123)",3333131646,https://inaturalist-open-data.s3.amazonaws.com/photos/145520828/original.jpeg,41.007999,-74.800042
27471,#b889de,"(184, 137, 222)","(0.7588235294117647, 0.5629139072847682, 0.7039215686274509)","(164, 162, 91)",3333131164,https://inaturalist-open-data.s3.amazonaws.com/photos/146467817/original.jpg,39.433081,-105.071286
27472,#e1b4dc,"(225, 180, 220)","(0.8518518518518517, 0.42857142857142855, 0.7941176470588236)","(200, 151, 114)",3333130746,https://inaturalist-open-data.s3.amazonaws.com/photos/145742228/original.jpeg,43.953333,-78.959444
27473,#cfa0cc,"(207, 160, 204)","(0.8439716312056738, 0.3286713286713287, 0.7196078431372549)","(182, 153, 112)",3333130746,https://inaturalist-open-data.s3.amazonaws.com/photos/145742258/original.jpeg,43.953333,-78.959444
27475,#b098c7,"(176, 152, 199)","(0.75177304964539, 0.29559748427672955, 0.6882352941176471)","(169, 146, 107)",3333130712,https://inaturalist-open-data.s3.amazonaws.com/photos/145676814/original.jpeg,39.917426,-86.185674
27476,#bd85ea,"(189, 133, 234)","(0.7590759075907592, 0.7062937062937061, 0.7196078431372549)","(165, 168, 85)",3333130197,https://inaturalist-open-data.s3.amazonaws.com/photos/146501441/original.jpg,40.77318,-105.554831
27478,#cd9acc,"(205, 154, 204)","(0.8366013071895425, 0.337748344370861, 0.7039215686274509)","(178, 155, 110)",3333130068,https://inaturalist-open-data.s3.amazonaws.com/photos/146281354/original.jpg,44.620472,-78.048028
27479,#daafdb,"(218, 175, 219)","(0.8295454545454546, 0.37931034482758597, 0.7725490196078431)","(195, 151, 112)",3333129674,https://inaturalist-open-data.s3.amazonaws.com/photos/145622501/original.jpg,44.550156,-79.593701
27480,#d6b9d9,"(214, 185, 217)","(0.8177083333333334, 0.2962962962962963, 0.788235294117647)","(200, 144, 116)",3333128561,https://inaturalist-open-data.s3.amazonaws.com/photos/144518878/original.jpeg,43.002005,-81.340445
27481,#d7afcf,"(215, 175, 207)","(0.8666666666666667, 0.33333333333333326, 0.7647058823529411)","(193, 148, 117)",3333128125,https://inaturalist-open-data.s3.amazonaws.com/photos/146390590/original.jpeg,40.114675,-92.768711
27482,#d5b1ce,"(213, 177, 206)","(0.8657407407407407, 0.30000000000000004, 0.7647058823529411)","(194, 146, 118)",3333127701,https://inaturalist-open-data.s3.amazonaws.com/photos/145684746/original.jpeg,42.359065,-88.939883
27485,#d2a6bd,"(210, 166, 189)","(0.9128787878787878, 0.32835820895522383, 0.7372549019607844)","(185, 148, 122)",3333123649,https://inaturalist-open-data.s3.amazonaws.com/photos/145562379/original.jpg,41.082289,-85.147525
27486,#b287bd,"(178, 135, 189)","(0.7993827160493826, 0.2903225806451613, 0.6352941176470588)","(158, 154, 106)",3333122981,https://inaturalist-open-data.s3.amazonaws.com/photos/146137868/original.jpeg,42.150768,-86.385147
27487,#ccc3ec,"(204, 195, 236)","(0.7032520325203252, 0.5189873417721522, 0.8450980392156863)","(206, 139, 109)",3333122348,https://inaturalist-open-data.s3.amazonaws.com/photos/87304129/original.jpeg,40.890833,-73.893611
27488,#8958b0,"(137, 88, 176)","(0.7594696969696969, 0.3577235772357723, 0.5176470588235293)","(118, 165, 89)",3333122208,https://inaturalist-open-data.s3.amazonaws.com/photos/146446699/original.jpeg,50.995056,-114.147725
27489,#c7b3ce,"(199, 179, 206)","(0.7901234567901234, 0.21600000000000014, 0.7549019607843137)","(192, 140, 117)",3333122165,https://inaturalist-open-data.s3.amazonaws.com/photos/146391609/original.jpg,43.024185,-87.960253
27491,#caa4c8,"(202, 164, 200)","(0.8421052631578947, 0.26388888888888873, 0.7176470588235294)","(183, 148, 115)",3333120290,https://inaturalist-open-data.s3.amazonaws.com/photos/146574263/original.jpg,41.262797,-81.560013
27492,#b991b9,"(185, 145, 185)","(0.8333333333333334, 0.22222222222222218, 0.6470588235294117)","(166, 150, 113)",3333120290,https://inaturalist-open-data.s3.amazonaws.com/photos/146574287/original.jpg,41.262797,-81.560013
27493,#c38cb3,"(195, 140, 179)","(0.8818181818181818, 0.3142857142857141, 0.6568627450980392)","(165, 155, 116)",3333119933,https://inaturalist-open-data.s3.amazonaws.com/photos/146007555/original.jpg,47.32592,-114.217003
27494,#caa1f4,"(202, 161, 244)","(0.748995983935743, 0.7904761904761909, 0.7941176470588236)","(185, 159, 92)",3333119906,https://inaturalist-open-data.s3.amazonaws.com/photos/145961361/original.jpg,42.461995,-76.309016
27495,#d2b5d4,"(210, 181, 212)","(0.8225806451612901, 0.264957264957265, 0.7705882352941177)","(196, 144, 116)",3333118292,https://inaturalist-open-data.s3.amazonaws.com/photos/146659698/original.jpg,38.49338,-85.179122
27496,#ccb6d8,"(204, 182, 216)","(0.7745098039215687, 0.3035714285714285, 0.7803921568627451)","(196, 142, 114)",3333118292,https://inaturalist-open-data.s3.amazonaws.com/photos/146659670/original.jpg,38.49338,-85.179122
27498,#d6b6d6,"(214, 182, 214)","(0.8333333333333334, 0.28070175438596495, 0.7764705882352941)","(198, 145, 116)",3333118055,https://inaturalist-open-data.s3.amazonaws.com/photos/146233191/original.jpg,39.869612,-86.039336
27499,#e7b6d2,"(231, 182, 210)","(0.9047619047619048, 0.5051546391752577, 0.8098039215686275)","(202, 150, 121)",3333117989,https://inaturalist-open-data.s3.amazonaws.com/photos/146106371/original.jpeg,44.466106,-77.197022
27500,#cf9db2,"(207, 157, 178)","(0.93, 0.3424657534246575, 0.7137254901960784)","(178, 150, 124)",3333117989,https://inaturalist-open-data.s3.amazonaws.com/photos/146106507/original.jpeg,44.466106,-77.197022
27503,#e1baca,"(225, 186, 202)","(0.9316239316239316, 0.39393939393939403, 0.8058823529411765)","(202, 145, 125)",3333117989,https://inaturalist-open-data.s3.amazonaws.com/photos/146106624/original.jpeg,44.466106,-77.197022
27504,#dba3e3,"(219, 163, 227)","(0.8125, 0.5333333333333332, 0.7647058823529411)","(189, 159, 104)",3333117084,https://inaturalist-open-data.s3.amazonaws.com/photos/146346708/original.jpg,40.260186,-74.759433
27506,#cbaad3,"(203, 170, 211)","(0.8008130081300813, 0.31782945736434104, 0.7470588235294118)","(188, 147, 112)",3333115734,https://inaturalist-open-data.s3.amazonaws.com/photos/145703299/original.jpeg,43.743233,-81.71904
27507,#dbbcce,"(219, 188, 206)","(0.9032258064516129, 0.3009708737864076, 0.7980392156862746)","(202, 142, 123)",3333114632,https://inaturalist-open-data.s3.amazonaws.com/photos/145504345/original.jpg,41.036933,-77.631645
27508,#aa9fb5,"(170, 159, 181)","(0.7499999999999999, 0.12941176470588242, 0.6666666666666667)","(171, 136, 118)",3333114029,https://inaturalist-open-data.s3.amazonaws.com/photos/146193959/original.jpeg,38.500875,-77.020297
27510,#cda0ba,"(205, 160, 186)","(0.9037037037037038, 0.31034482758620696, 0.7156862745098039)","(180, 149, 121)",3333113127,https://inaturalist-open-data.s3.amazonaws.com/photos/146370892/original.jpg,47.970508,-97.365444
27511,#cda3de,"(205, 163, 222)","(0.7853107344632768, 0.4720000000000001, 0.7549019607843137)","(185, 154, 104)",3333111276,https://inaturalist-open-data.s3.amazonaws.com/photos/146651954/original.jpg,43.021158,-89.44212
27512,#8f89b7,"(143, 137, 183)","(0.6884057971014492, 0.24210526315789477, 0.6274509803921569)","(151, 140, 105)",3333110130,https://inaturalist-open-data.s3.amazonaws.com/photos/146354184/original.jpg,42.346895,-76.95461
27513,#d9bcec,"(217, 188, 236)","(0.767361111111111, 0.558139534883721, 0.8313725490196079)","(204, 147, 108)",3333109784,https://inaturalist-open-data.s3.amazonaws.com/photos/145752140/original.jpg,44.744367,-93.123244
27521,#ae98c0,"(174, 152, 192)","(0.7583333333333333, 0.24096385542168677, 0.6745098039215687)","(168, 144, 110)",3333108054,https://inaturalist-open-data.s3.amazonaws.com/photos/146215969/original.jpg,41.299367,-81.1083
27522,#ac98c0,"(172, 152, 192)","(0.75, 0.24096385542168677, 0.6745098039215687)","(168, 143, 110)",3333108054,https://inaturalist-open-data.s3.amazonaws.com/photos/146216012/original.jpg,41.299367,-81.1083
27523,#e1bfed,"(225, 191, 237)","(0.7898550724637681, 0.5609756097560977, 0.8392156862745098)","(208, 148, 110)",3333107284,https://inaturalist-open-data.s3.amazonaws.com/photos/146721355/original.jpg,45.250391,-75.800257
27525,#d2c3e1,"(210, 195, 225)","(0.75, 0.3333333333333333, 0.8235294117647058)","(206, 139, 115)",3333105699,https://inaturalist-open-data.s3.amazonaws.com/photos/145625178/original.jpg,43.008489,-88.062544
27526,#9c8ecc,"(156, 142, 204)","(0.7043010752688171, 0.37804878048780494, 0.6784313725490196)","(159, 146, 98)",3333105523,https://inaturalist-open-data.s3.amazonaws.com/photos/142727433/original.jpeg,42.584077,-83.969989
27527,#b5a4d5,"(181, 164, 213)","(0.7244897959183674, 0.368421052631579, 0.7392156862745098)","(179, 144, 105)",3333104251,https://inaturalist-open-data.s3.amazonaws.com/photos/146619754/original.jpg,42.766778,-83.112861
27529,#bdb9cc,"(189, 185, 204)","(0.7017543859649124, 0.15702479338842987, 0.7627450980392156)","(194, 133, 119)",3333103242,https://inaturalist-open-data.s3.amazonaws.com/photos/146492504/original.jpeg,40.257805,-83.773705
27530,#c4a7d0,"(196, 167, 208)","(0.7845528455284554, 0.30370370370370375, 0.7352941176470589)","(184, 146, 111)",3333102667,https://inaturalist-open-data.s3.amazonaws.com/photos/145510713/original.jpeg,41.618,-87.206611
27533,#cea3ce,"(206, 163, 206)","(0.8333333333333334, 0.3049645390070923, 0.7235294117647059)","(184, 151, 112)",3333101858,https://inaturalist-open-data.s3.amazonaws.com/photos/145890984/original.jpeg,44.837559,-108.376366
27534,#e3d6e9,"(227, 214, 233)","(0.7807017543859649, 0.3015873015873014, 0.8764705882352941)","(222, 136, 120)",3333101572,https://inaturalist-open-data.s3.amazonaws.com/photos/144474950/original.jpg,38.914413,-76.951242
27535,#cba3db,"(203, 163, 219)","(0.7857142857142857, 0.4375, 0.7490196078431373)","(184, 153, 105)",3333097820,https://inaturalist-open-data.s3.amazonaws.com/photos/145857294/original.jpg,42.178337,-87.912831
27536,#c598d1,"(197, 152, 209)","(0.7982456140350878, 0.3825503355704697, 0.7078431372549019)","(175, 155, 105)",3333095986,https://inaturalist-open-data.s3.amazonaws.com/photos/146105175/original.jpg,41.693705,-87.75038
