global_index,flower_present
25265,NO
25266,NO
25267,NO
25268,NO
25269,YES
25270,NO
25271,NO
25272,NO
25273,NO
25274,YES
25275,NO
25276,NO
25277,NO
25278,YES
25279,YES
25280,YES
25281,NO
25282,NO
25283,NO
25284,YES
25285,NO
25286,NO
25287,NO
25288,NO
25289,NO
25290,NO
25291,NO
25292,NO
25293,NO
25294,NO
25295,NO
25296,NO
25297,NO
25298,NO
25299,NO
25300,NO
25301,NO
25302,NO
25303,YES
25304,NO
25305,NO
25306,YES
25307,NO
25308,YES
25309,NO
25310,NO
25311,NO
25312,NO
25313,YES
25314,YES
25315,NO
25316,NO
25317,NO
25318,YES
25319,NO
25320,NO
25321,NO
25322,NO
25323,YES
25324,YES
25325,YES
25326,NO
25327,NO
25328,NO
25329,NO
25330,YES
25331,NO
25332,YES
25333,NO
25334,NO
25335,NO
25336,NO
25337,NO
25338,YES
25339,NO
25340,YES
25341,NO
25342,NO
25343,NO
25344,YES
25345,YES
25346,YES
25347,NO
25348,NO
25349,YES
25350,NO
25351,NO
25352,NO
25353,YES
25354,NO
25355,NO
25356,YES
25357,NO
25358,YES
25359,YES
25360,NO
25361,NO
25362,YES
25363,YES
25364,NO
25365,YES
25366,YES
25367,NO
25368,NO
25369,NO
25370,NO
25371,NO
25372,YES
25373,NO
25374,NO
25375,YES
25376,NO
25377,YES
25378,YES
25379,YES
25380,YES
25381,YES
25382,YES
25383,YES
25384,NO
25385,NO
25386,YES
25387,NO
25388,YES
25389,YES
25390,YES
25391,YES
25392,YES
25393,YES
25394,YES
25395,YES
25396,YES
25397,YES
25398,NO
25399,NO
25400,YES
25401,NO
25402,NO
25403,YES
25404,YES
25405,YES
25406,YES
25407,YES
25408,NO
25409,NO
25410,NO
25411,NO
25412,NO
25413,YES
25414,NO
25415,YES
25416,YES
25417,YES
25418,YES
25419,NO
25420,YES
25421,YES
25422,YES
25423,NO
25424,YES
25425,YES
25426,NO
25427,NO
25428,YES
25429,YES
25430,YES
25431,YES
25432,NO
25433,YES
25434,YES
25435,YES
25436,YES
25437,YES
25438,YES
25439,NO
25440,YES
25441,YES
25442,YES
25443,YES
25444,YES
25445,NO
25446,YES
25447,YES
25448,YES
25449,YES
25450,YES
25451,NO
25452,NO
25453,NO
25454,NO
25455,YES
25456,YES
25457,NO
25458,NO
25459,NO
25460,NO
25461,NO
25462,NO
25463,NO
25464,NO
25465,YES
25466,NO
25467,NO
25468,NO
25469,YES
25470,YES
25471,NO
25472,NO
25473,NO
25474,YES
25475,YES
25476,NO
25477,YES
25478,YES
25479,NO
25480,YES
25481,NO
25482,NO
25483,NO
25484,YES
25485,YES
25486,YES
25487,NO
25488,YES
25489,NO
25490,YES
25491,NO
25492,YES
25493,YES
25494,YES
25495,YES
25496,YES
25497,NO
25498,NO
25499,NO
25500,NO
25501,YES
25502,NO
25503,YES
25504,YES
25505,NO
25506,YES
25507,YES
25508,NO
25509,YES
25510,YES
25511,YES
25512,YES
25513,YES
25514,YES
25515,NO
25516,NO
25517,NO
25518,NO
25519,NO
25520,YES
25521,YES
25522,NO
25523,YES
25524,NO
25525,NO
25526,NO
25527,YES
25528,YES
25529,YES
25530,NO
25531,NO
25532,NO
25533,NO
25534,NO
25535,YES
25536,NO
25537,NO
25538,NO
25539,NO
25540,YES
25541,NO
25542,NO
25543,NO
25544,YES
25545,NO
25546,NO
25547,NO
25548,YES
25549,NO
25550,NO
25551,YES
25552,YES
25553,YES
25554,YES
25555,YES
25556,YES
25557,NO
25558,YES
25559,NO
25560,YES
25561,YES
25562,YES
25563,NO
25564,YES
25565,YES
25566,YES
25567,YES
25568,NO
25569,YES
25570,YES
25571,YES
25572,YES
25573,NO
25574,NO
25575,YES
25576,YES
25577,YES
25578,YES
25579,YES
25580,NO
25581,YES
25582,YES
25583,YES
25584,YES
25585,YES
25586,YES
25587,NO
25588,NO
25589,YES
25590,NO
25591,YES
25592,NO
25593,YES
25594,YES
25595,YES
25596,NO
25597,NO
25598,NO
25599,YES
25600,NO
25601,YES
25602,NO
25603,NO
25604,YES
25605,NO
25606,YES
25607,NO
25608,YES
25609,NO
25610,YES
25611,NO
25612,YES
25613,NO
25614,YES
25615,YES
25616,YES
25617,YES
25618,NO
25619,YES
25620,YES
25621,NO
25622,YES
25623,YES
25624,YES
25625,NO
25626,NO
25627,NO
25628,NO
25629,NO
25630,YES
25631,YES
25632,YES
25633,NO
25634,NO
25635,NO
25636,NO
25637,YES
25638,NO
25639,NO
25640,YES
25641,NO
25642,NO
25643,YES
25644,YES
25645,NO
25646,NO
25647,NO
25648,NO
25649,NO
25650,YES
25651,NO
25652,NO
25653,NO
25654,NO
25655,NO
25656,NO
25657,NO
25658,YES
25659,NO
25660,YES
25661,YES
25662,NO
25663,YES
25664,YES
25665,YES
25666,NO
25667,NO
25668,NO
25669,NO
25670,NO
25671,NO
25672,NO
25673,NO
25674,NO
25675,NO
25676,NO
25677,YES
25678,NO
25679,NO
25680,NO
25681,YES
25682,YES
25683,YES
25684,YES
25685,NO
25686,NO
25687,NO
25688,YES
25689,YES
25690,YES
25691,NO
25692,NO
25693,YES
25694,YES
25695,NO
25696,NO
25697,NO
25698,NO
25699,YES
25700,YES
25701,YES
25702,YES
25703,NO
25704,YES
25705,YES
25706,YES
25707,NO
25708,NO
25709,NO
25710,YES
25711,YES
25712,YES
25713,YES
25714,YES
25715,NO
25716,YES
25717,NO
25718,NO
25719,NO
25720,NO
25721,NO
25722,NO
25723,YES
25724,YES
25725,NO
25726,YES
25727,YES
25728,YES
25729,NO
25730,YES
25731,NO
25732,YES
25733,YES
25734,YES
25735,YES
25736,YES
25737,YES
25738,NO
25739,YES
25740,NO
25741,YES
25742,NO
25743,NO
25744,NO
25745,YES
25746,YES
25747,YES
25748,YES
25749,NO
25750,YES
25751,YES
25752,YES
25753,YES
25754,YES
25755,YES
25756,YES
25757,NO
25758,NO
25759,YES
25760,NO
25761,NO
25762,NO
25763,NO
25764,YES
25765,YES
25766,YES
25767,NO
25768,YES
25769,NO
25770,NO
25771,NO
25772,NO
25773,YES
25774,YES
25775,YES
25776,NO
25777,YES
25778,YES
25779,YES
25780,NO
25781,NO
25782,NO
25783,NO
25784,NO
25785,NO
25786,YES
25787,YES
25788,YES
25789,YES
25790,YES
25791,NO
25792,NO
25793,YES
25794,YES
25795,YES
25796,NO
25797,NO
25798,NO
25799,NO
25800,NO
25801,NO
25802,YES
25803,YES
25804,NO
25805,NO
25806,YES
25807,NO
25808,YES
25809,YES
25810,YES
25811,YES
25812,YES
25813,NO
25814,NO
25815,NO
25816,NO
25817,NO
25818,NO
25819,NO
25820,NO
25821,NO
25822,NO
25823,NO
25824,NO
25825,YES
25826,NO
25827,NO
25828,YES
25829,YES
25830,YES
25831,NO
25832,YES
25833,NO
25834,YES
25835,YES
25836,NO
25837,YES
25838,YES
25839,NO
25840,YES
25841,YES
25842,NO
25843,NO
25844,NO
25845,YES
25846,NO
25847,YES
25848,NO
25849,YES
25850,NO
25851,NO
25852,YES
25853,NO
25854,YES
25855,NO
25856,YES
25857,NO
25858,NO
25859,YES
25860,NO
25861,NO
25862,NO
25863,NO
25864,YES
25865,NO
25866,YES
25867,YES
25868,NO
25869,NO
25870,YES
25871,NO
25872,YES
25873,YES
25874,YES
25875,NO
25876,YES
25877,NO
25878,NO
25879,YES
25880,YES
25881,YES
25882,NO
25883,NO
25884,YES
25885,YES
25886,YES
25887,YES
25888,YES
25889,YES
25890,YES
25891,YES
25892,YES
25893,YES
25894,YES
25895,NO
25896,YES
25897,NO
25898,NO
25899,YES
25900,NO
25901,YES
25902,YES
25903,NO
25904,YES
25905,NO
25906,NO
25907,YES
25908,NO
25909,NO
25910,YES
25911,YES
25912,YES
25913,NO
25914,NO
25915,NO
25916,YES
25917,YES
25918,YES
25919,YES
25920,NO
25921,NO
25922,YES
25923,YES
25924,NO
25925,NO
25926,YES
25927,YES
25928,NO
25929,NO
25930,YES
25931,YES
25932,NO
25933,YES
25934,NO
25935,NO
25936,YES
25937,YES
25938,NO
25939,YES
25940,NO
25941,YES
25942,NO
25943,NO
25944,NO
25945,YES
25946,YES
25947,YES
25948,YES
25949,NO
25950,YES
25951,YES
25952,NO
25953,YES
25954,NO
25955,NO
25956,YES
25957,NO
25958,NO
25959,NO
25960,YES
25961,YES
25962,YES
25963,NO
25964,NO
25965,NO
25966,NO
25967,NO
25968,YES
25969,NO
25970,YES
25971,NO
25972,NO
25973,YES
25974,NO
25975,YES
25976,YES
25977,YES
25978,NO
25979,NO
25980,NO
25981,YES
25982,NO
25983,NO
25984,YES
25985,YES
25986,NO
25987,NO
25988,NO
25989,YES
25990,YES
25991,NO
25992,NO
25993,NO
25994,YES
25995,NO
25996,YES
25997,YES
25998,YES
25999,NO
26000,YES
26001,NO
26002,YES
26003,NO
26004,NO
26005,NO
26006,NO
26007,NO
26008,NO
26009,YES
26010,YES
26011,NO
26012,YES
26013,NO
26014,YES
26015,YES
26016,YES
26017,YES
26018,YES
26019,NO
26020,NO
26021,YES
26022,NO
26023,YES
26024,YES
26025,YES
26026,YES
26027,NO
26028,YES
26029,NO
26030,YES
26031,NO
26032,NO
26033,YES
26034,NO
26035,YES
26036,YES
26037,YES
26038,YES
26039,YES
26040,YES
26041,NO
26042,YES
26043,NO
26044,YES
26045,YES
26046,NO
26047,YES
26048,YES
26049,YES
26050,YES
26051,YES
26052,NO
26053,NO
26054,YES
26055,NO
26056,NO
26057,NO
26058,YES
26059,NO
26060,NO
26061,NO
26062,NO
26063,NO
26064,YES
26065,NO
26066,YES
26067,NO
26068,YES
26069,NO
26070,YES
26071,NO
26072,NO
26073,NO
26074,YES
26075,NO
26076,YES
26077,YES
26078,YES
26079,NO
26080,YES
26081,YES
26082,NO
26083,YES
26084,YES
26085,NO
26086,YES
26087,YES
26088,NO
26089,YES
26090,YES
26091,NO
26092,YES
26093,NO
26094,NO
26095,YES
26096,YES
26097,NO
26098,YES
26099,YES
26100,YES
26101,NO
26102,NO
26103,NO
26104,NO
26105,YES
26106,NO
26107,NO
26108,NO
26109,NO
26110,NO
26111,YES
26112,YES
26113,YES
26114,NO
26115,YES
26116,YES
26117,NO
26118,YES
26119,NO
26120,YES
26121,NO
26122,NO
26123,NO
26124,NO
26125,NO
26126,NO
26127,YES
26128,NO
26129,NO
26130,NO
26131,YES
26132,YES
26133,NO
26134,NO
26135,YES
26136,YES
26137,YES
26138,NO
26139,NO
26140,NO
26141,YES
26142,NO
26143,NO
26144,NO
26145,YES
26146,NO
26147,NO
26148,YES
26149,NO
26150,NO
26151,YES
26152,YES
26153,YES
26154,YES
26155,YES
26156,NO
26157,YES
26158,YES
26159,YES
26160,YES
26161,YES
26162,YES
26163,NO
26164,NO
26165,YES
26166,YES
26167,YES
26168,NO
26169,YES
26170,YES
26171,YES
26172,NO
26173,NO
26174,YES
26175,YES
26176,YES
26177,YES
26178,NO
26179,NO
26180,NO
26181,YES
26182,YES
26183,NO
26184,NO
26185,NO
26186,NO
26187,NO
26188,NO
26189,YES
26190,YES
26191,NO
26192,NO
26193,NO
26194,NO
26195,YES
26196,YES
26197,NO
26198,YES
26199,YES
26200,NO
26201,YES
26202,NO
26203,YES
26204,NO
26205,YES
26206,NO
26207,NO
26208,YES
26209,YES
26210,YES
26211,NO
26212,NO
26213,NO
26214,YES
26215,NO
26216,YES
26217,YES
26218,YES
26219,YES
26220,NO
26221,YES
26222,YES
26223,NO
26224,YES
26225,YES
26226,YES
26227,YES
26228,YES
26229,NO
26230,YES
26231,YES
26232,NO
26233,YES
26234,YES
26235,YES
26236,NO
26237,NO
26238,YES
26239,YES
26240,YES
26241,NO
26242,YES
26243,NO
26244,NO
26245,YES
26246,YES
26247,NO
26248,NO
26249,NO
26250,YES
26251,YES
26252,NO
26253,YES
26254,NO
26255,YES
26256,YES
26257,YES
26258,NO
26259,YES
26260,YES
26261,YES
26262,NO
26263,YES
26264,NO
26265,YES
26266,YES
26267,NO
26268,YES
26269,NO
26270,YES
26271,YES
26272,NO
26273,NO
26274,NO
26275,YES
26276,NO
26277,NO
26278,YES
26279,NO
26280,NO
26281,NO
26282,NO
26283,YES
26284,NO
26285,NO
26286,NO
26287,NO
26288,YES
26289,YES
26290,NO
26291,YES
26292,NO
26293,NO
26294,YES
26295,NO
26296,YES
26297,NO
26298,NO
26299,NO
26300,YES
26301,NO
26302,NO
26303,NO
26304,YES
26305,YES
26306,YES
26307,YES
26308,YES
26309,NO
26310,YES
26311,NO
26312,NO
26313,NO
26314,NO
26315,NO
26316,NO
26317,YES
26318,NO
26319,YES
26320,YES
26321,YES
26322,NO
26323,NO
26324,YES
26325,NO
26326,YES
26327,NO
26328,NO
26329,YES
26330,YES
26331,YES
26332,NO
26333,YES
26334,YES
26335,NO
26336,YES
26337,NO
26338,YES
26339,YES
26340,NO
26341,YES
26342,NO
26343,NO
26344,NO
26345,NO
26346,NO
26347,YES
26348,YES
26349,YES
26350,YES
26351,YES
26352,YES
26353,NO
26354,YES
26355,YES
26356,YES
26357,NO
26358,NO
26359,YES
26360,NO
26361,NO
26362,YES
26363,YES
26364,YES
26365,YES
26366,YES
26367,YES
26368,NO
26369,YES
26370,YES
26371,YES
26372,YES
26373,YES
26374,NO
26375,NO
26376,YES
26377,NO
26378,NO
26379,NO
26380,YES
26381,NO
26382,YES
26383,YES
26384,NO
26385,NO
26386,NO
26387,YES
26388,YES
26389,YES
26390,YES
26391,YES
26392,YES
26393,YES
26394,NO
26395,YES
26396,YES
26397,YES
26398,YES
26399,NO
26400,YES
26401,NO
26402,NO
26403,NO
26404,NO
26405,YES
26406,YES
26407,YES
26408,NO
26409,YES
26410,YES
26411,NO
26412,NO
26413,NO
26414,NO
26415,YES
26416,NO
26417,YES
26418,YES
26419,NO
26420,YES
26421,YES
26422,YES
26423,NO
26424,NO
26425,YES
26426,NO
26427,NO
26428,YES
26429,NO
26430,NO
26431,YES
26432,NO
26433,NO
26434,YES
26435,YES
26436,NO
26437,NO
26438,NO
26439,YES
26440,YES
26441,NO
26442,NO
26443,NO
26444,NO
26445,NO
26446,NO
26447,YES
26448,YES
26449,NO
26450,NO
26451,NO
26452,YES
26453,NO
26454,YES
26455,YES
26456,NO
26457,YES
26458,NO
26459,NO
26460,YES
26461,Yes
26462,YES
26463,NO
26464,YES
26465,YES
26466,YES
26467,YES
26468,YES
26469,YES
26470,NO
26471,NO
26472,NO
26473,YES
26474,YES
26475,YES
26476,YES
26477,YES
26478,YES
26479,NO
26480,NO
26481,YES
26482,YES
26483,NO
26484,NO
26485,YES
26486,YES
26487,YES
26488,YES
26489,YES
26490,NO
26491,NO
26492,NO
26493,YES
26494,YES
26495,YES
26496,NO
26497,YES
26498,YES
26499,NO
26500,NO
26501,NO
26502,YES
26503,NO
26504,NO
26505,YES
26506,YES
26507,YES
26508,NO
26509,NO
26510,YES
26511,YES
26512,YES
26513,NO
26514,NO
26515,YES
26516,NO
26517,YES
26518,YES
26519,YES
26520,YES
26521,YES
26522,NO
26523,YES
26524,YES
26525,YES
26526,YES
26527,YES
26528,YES
26529,YES
26530,NO
26531,YES
26532,NO
26533,YES
26534,NO
26535,NO
26536,YES
26537,NO
26538,NO
26539,NO
26540,YES
26541,YES
26542,YES
26543,YES
26544,YES
26545,NO
26546,YES
26547,NO
26548,NO
26549,YES
26550,YES
26551,NO
26552,YES
26553,YES
26554,NO
26555,YES
26556,NO
26557,YES
26558,YES
26559,YES
26560,YES
26561,NO
26562,YES
26563,YES
26564,NO
26565,YES
26566,YES
26567,YES
26568,YES
26569,NO
26570,NO
26571,YES
26572,YES
26573,YES
26574,YES
26575,YES
26576,NO
26577,NO
26578,YES
26579,NO
26580,YES
26581,NO
26582,NO
26583,YES
26584,NO
26585,YES
26586,NO
26587,YES
26588,YES
26589,YES
26590,NO
26591,NO
26592,NO
26593,NO
26594,YES
26595,NO
26596,YES
26597,YES
26598,YES
26599,NO
26600,NO
26601,YES
26602,YES
26603,YES
26604,NO
26605,NO
26606,YES
26607,NO
26608,YES
26609,NO
26610,YES
26611,NO
26612,YES
26613,YES
26614,YES
26615,YES
26616,YES
26617,NO
26618,NO
26619,NO
26620,YES
26621,NO
26622,NO
26623,NO
26624,NO
26625,YES
26626,YES
26627,NO
26628,NO
26629,NO
26630,YES
26631,YES
26632,YES
26633,NO
26634,YES
26635,NO
26636,YES
26637,YES
26638,YES
26639,NO
26640,YES
26641,YES
26642,YES
26643,NO
26644,NO
26645,NO
26646,YES
26647,YES
26648,YES
26649,YES
26650,NO
26651,YES
26652,YES
26653,YES
26654,YES
26655,YES
26656,YES
26657,YES
26658,YES
26659,YES
26660,YES
26661,NO
26662,NO
26663,YES
26664,NO
26665,YES
26666,YES
26667,YES
26668,YES
26669,NO
26670,YES
26671,YES
26672,NO
26673,YES
26674,YES
26675,YES
26676,YES
26677,YES
26678,NO
26679,YES
26680,YES
26681,NO
26682,NO
26683,YES
26684,NO
26685,YES
26686,YES
26687,NO
26688,NO
26689,NO
26690,YES
26691,YES
26692,YES
26693,YES
26694,YES
26695,NO
26696,YES
26697,NO
26698,NO
26699,NO
26700,NO
26701,YES
26702,NO
26703,NO
26704,YES
26705,YES
26706,YES
26707,YES
26708,NO
26709,NO
26710,NO
26711,YES
26712,YES
26713,NO
26714,NO
26715,YES
26716,YES
26717,YES
26718,YES
26719,YES
26720,YES
26721,YES
26722,YES
26723,YES
26724,YES
26725,NO
26726,YES
26727,YES
26728,YES
26729,NO
26730,YES
26731,YES
26732,YES
26733,YES
26734,YES
26735,YES
26736,YES
26737,YES
26738,YES
26739,YES
26740,YES
26741,YES
26742,YES
26743,YES
26744,YES
26745,YES
26746,YES
26747,YES
26748,NO
26749,YES
26750,NO
26751,YES
26752,YES
26753,YES
26754,YES
26755,YES
26756,YES
26757,YES
26758,YES
26759,YES
26760,YES
26761,YES
26762,YES
26763,YES
26764,YES
26765,YES
26766,NO
26767,YES
26768,YES
26769,YES
26770,YES
26771,NO
26772,NO
26773,YES
26774,YES
26775,NO
26776,YES
26777,YES
26778,NO
26779,NO
26780,NO
26781,YES
26782,YES
26783,YES
26784,NO
26785,YES
26786,YES
26787,YES
26788,NO
26789,YES
26790,YES
26791,YES
26792,YES
26793,YES
26794,YES
26795,NO
26796,YES
26797,YES
26798,NO
26799,NO
26800,YES
26801,YES
26802,YES
26803,NO
26804,YES
26805,YES
26806,YES
26807,NO
26808,YES
26809,YES
26810,NO
26811,YES
26812,YES
26813,YES
26814,YES
26815,YES
26816,YES
26817,YES
26818,YES
26819,NO
26820,YES
26821,NO
26822,NO
26823,YES
26824,NO
26825,YES
26826,YES
26827,YES
26828,YES
26829,NO
26830,NO
26831,YES
26832,NO
26833,NO
26834,NO
26835,NO
26836,NO
26837,YES
26838,NO
26839,YES
26840,YES
26841,NO
26842,YES
26843,YES
26844,YES
26845,YES
26846,YES
26847,YES
26848,NO
26849,NO
26850,YES
26851,YES
26852,NO
26853,YES
26854,NO
26855,NO
26856,YES
26857,NO
26858,YES
26859,YES
26860,NO
26861,NO
26862,YES
26863,YES
26864,NO
26865,NO
26866,NO
26867,YES
26868,NO
26869,YES
26870,NO
26871,NO
26872,YES
26873,NO
26874,NO
26875,YES
26876,YES
26877,YES
26878,NO
26879,YES
26880,NO
26881,YES
26882,YES
26883,YES
26884,NO
26885,YES
26886,NO
26887,YES
26888,YES
26889,YES
26890,NO
26891,NO
26892,NO
26893,NO
26894,NO
26895,NO
26896,YES
26897,NO
26898,NO
26899,NO
26900,YES
26901,YES
26902,YES
26903,NO
26904,YES
26905,YES
26906,YES
26907,YES
26908,YES
26909,YES
26910,NO
26911,YES
26912,YES
26913,YES
26914,NO
26915,YES
26916,NO
26917,YES
26918,NO
26919,NO
26920,YES
26921,YES
26922,YES
26923,NO
26924,YES
26925,NO
26926,YES
26927,YES
26928,NO
26929,NO
26930,NO
26931,YES
26932,NO
26933,YES
26934,YES
26935,YES
26936,YES
26937,YES
26938,NO
26939,YES
26940,YES
26941,YES
26942,YES
26943,NO
26944,YES
26945,YES
26946,YES
26947,YES
26948,NO
26949,YES
26950,YES
26951,NO
26952,YES
26953,NO
26954,YES
26955,YES
26956,YES
26957,YES
26958,NO
26959,NO
26960,YES
26961,NO
26962,NO
26963,NO
26964,NO
26965,YES
26966,NO
26967,YES
26968,YES
26969,YES
26970,YES
26971,YES
26972,YES
26973,YES
26974,YES
26975,NO
26976,YES
26977,NO
26978,YES
26979,NO
26980,YES
26981,YES
26982,YES
26983,YES
26984,YES
26985,YES
26986,YES
26987,YES
26988,YES
26989,YES
26990,YES
26991,YES
26992,YES
26993,YES
26994,NO
26995,YES
26996,YES
26997,YES
26998,NO
26999,NO
27000,NO
27001,YES
27002,YES
27003,YES
27004,YES
27005,YES
27006,NO
27007,YES
27008,NO
27009,YES
27010,NO
27011,NO
27012,NO
27013,NO
27014,YES
27015,YES
27016,NO
27017,YES
27018,YES
27019,NO
27020,YES
27021,YES
27022,YES
27023,NO
27024,NO
27025,NO
27026,NO
27027,YES
27028,YES
27029,YES
27030,YES
27031,YES
27032,YES
27033,YES
27034,YES
27035,YES
27036,YES
27037,NO
27038,NO
27039,YES
27040,YES
27041,NO
27042,NO
27043,YES
27044,YES
27045,NO
27046,NO
27047,YES
27048,YES
27049,NO
27050,NO
27051,NO
27052,YES
27053,YES
27054,YES
27055,NO
27056,YES
27057,NO
27058,YES
27059,NO
27060,NO
27061,YES
27062,NO
27063,YES
27064,YES
27065,YES
27066,NO
27067,NO
27068,YES
27069,NO
27070,YES
27071,YES
27072,YES
27073,NO
27074,NO
27075,NO
27076,YES
27077,YES
27078,YES
27079,NO
27080,NO
27081,YES
27082,NO
27083,NO
27084,NO
27085,YES
27086,NO
27087,YES
27088,NO
27089,YES
27090,NO
27091,YES
27092,NO
27093,NO
27094,NO
27095,YES
27096,NO
27097,YES
27098,NO
27099,YES
27100,YES
27101,YES
27102,YES
27103,YES
27104,YES
27105,YES
27106,NO
27107,NO
27108,YES
27109,YES
27110,NO
27111,NO
27112,YES
27113,YES
27114,YES
27115,YES
27116,NO
27117,YES
27118,YES
27119,NO
27120,YES
27121,YES
27122,YES
27123,YES
27124,NO
27125,NO
27126,YES
27127,YES
27128,YES
27129,YES
27130,YES
27131,YES
27132,NO
27133,YES
27134,NO
27135,NO
27136,YES
27137,NO
27138,NO
27139,NO
27140,YES
27141,YES
27142,YES
27143,NO
27144,NO
27145,YES
27146,YES
27147,NO
27148,YES
27149,YES
27150,NO
27151,NO
27152,NO
27153,YES
27154,YES
27155,YES
27156,YES
27157,NO
27158,YES
27159,NO
27160,NO
27161,NO
27162,NO
27163,NO
27164,NO
27165,YES
27166,YES
27167,NO
27168,YES
27169,YES
27170,NO
27171,NO
27172,NO
27173,YES
27174,NO
27175,YES
27176,NO
27177,NO
27178,YES
27179,YES
27180,YES
27181,NO
27182,YES
27183,YES
27184,YES
27185,YES
27186,YES
27187,YES
27188,YES
27189,NO
27190,NO
27191,NO
27192,YES
27193,NO
27194,YES
27195,YES
27196,NO
27197,YES
27198,YES
27199,YES
27200,YES
27201,YES
27202,NO
27203,YES
27204,YES
27205,NO
27206,YES
27207,YES
27208,YES
27209,NO
27210,YES
27211,YES
27212,NO
27213,YES
27214,YES
27215,YES
27216,YES
27217,NO
27218,NO
27219,NO
27220,YES
27221,YES
27222,NO
27223,NO
27224,YES
27225,NO
27226,YES
27227,NO
27228,YES
27229,YES
27230,YES
27231,FAILED
27232,FAILED
27233,FAILED
27234,NO
27235,YES
27236,NO
27237,YES
27238,YES
27239,YES
27240,NO
27241,YES
27242,NO
27243,NO
27244,YES
27245,NO
27246,NO
27247,YES
27248,NO
27249,YES
27250,NO
27251,NO
27252,NO
27253,YES
27254,YES
27255,NO
27256,YES
27257,YES
27258,NO
27259,YES
27260,YES
27261,NO
27262,YES
27263,YES
27264,YES
27265,YES
27266,NO
27267,NO
27268,YES
27269,NO
27270,YES
27271,YES
27272,NO
27273,NO
27274,NO
27275,YES
27276,YES
27277,NO
27278,YES
27279,YES
27280,YES
27281,YES
27282,NO
27283,NO
27284,YES
27285,YES
27286,YES
27287,YES
27288,YES
27289,NO
27290,YES
27291,YES
27292,YES
27293,YES
27294,YES
27295,NO
27296,YES
27297,NO
27298,YES
27299,YES
27300,NO
27301,YES
27302,NO
27303,NO
27304,YES
27305,NO
27306,YES
27307,NO
27308,NO
27309,YES
27310,YES
27311,YES
27312,YES
27313,NO
27314,YES
27315,YES
27316,YES
27317,NO
27318,NO
27319,YES
27320,YES
27321,NO
27322,YES
27323,YES
27324,NO
27325,NO
27326,YES
27327,YES
27328,YES
27329,NO
27330,NO
27331,YES
27332,YES
27333,NO
27334,YES
27335,YES
27336,NO
27337,YES
27338,YES
27339,YES
27340,NO
27341,YES
27342,NO
27343,YES
27344,YES
27345,YES
27346,YES
27347,YES
27348,YES
27349,YES
27350,YES
27351,YES
27352,YES
27353,YES
27354,YES
27355,YES
27356,YES
27357,NO
27358,NO
27359,YES
27360,YES
27361,NO
27362,YES
27363,YES
27364,YES
27365,NO
27366,YES
27367,NO
27368,YES
27369,YES
27370,NO
27371,NO
27372,NO
27373,YES
27374,NO
27375,YES
27376,YES
27377,NO
27378,NO
27379,NO
27380,YES
27381,NO
27382,YES
27383,YES
27384,NO
27385,YES
27386,YES
27387,YES
27388,NO
27389,NO
27390,YES
27391,NO
27392,NO
27393,YES
27394,NO
27395,YES
27396,YES
27397,NO
27398,YES
27399,YES
27400,NO
27401,NO
27402,YES
27403,YES
27404,YES
27405,YES
27406,YES
27407,NO
27408,YES
27409,YES
27410,YES
27411,YES
27412,YES
27413,NO
27414,YES
27415,YES
27416,YES
27417,NO
27418,NO
27419,YES
27420,YES
27421,NO
27422,NO
27423,YES
27424,YES
27425,NO
27426,NO
27427,YES
27428,NO
27429,YES
27430,YES
27431,YES
27432,YES
27433,YES
27434,YES
27435,NO
27436,YES
27437,YES
27438,NO
27439,YES
27440,YES
27441,YES
27442,YES
27443,YES
27444,NO
27445,NO
27446,YES
27447,NO
27448,NO
27449,NO
27450,YES
27451,YES
27452,YES
27453,YES
27454,YES
27455,YES
27456,YES
27457,YES
27458,YES
27459,NO
27460,YES
27461,NO
27462,NO
27463,YES
27464,NO
27465,YES
27466,YES
27467,YES
27468,NO
27469,NO
27470,YES
27471,YES
27472,YES
27473,YES
27474,NO
27475,YES
27476,YES
27477,NO
27478,YES
27479,YES
27480,YES
27481,YES
27482,YES
27483,NO
27484,NO
27485,YES
27486,YES
27487,YES
27488,YES
27489,YES
27490,NO
27491,YES
27492,YES
27493,YES
27494,YES
27495,YES
27496,YES
27497,NO
27498,YES
27499,YES
27500,YES
27501,NO
27502,NO
27503,YES
27504,YES
27505,NO
27506,YES
27507,YES
27508,YES
27509,NO
27510,YES
27511,YES
27512,YES
27513,YES
27514,NO
27515,NO
27516,NO
27517,NO
27518,NO
27519,NO
27520,NO
27521,YES
27522,YES
27523,YES
27524,NO
27525,YES
27526,YES
27527,YES
27528,NO
27529,YES
27530,YES
27531,NO
27532,NO
27533,YES
27534,YES
27535,YES
27536,YES
27537,YES
27538,YES
27539,NO
27540,YES
27541,YES
27542,YES
27543,NO
27544,YES
27545,YES
27546,YES
27547,YES
27548,NO
27549,NO
27550,YES
27551,YES
27552,YES
27553,NO
27554,YES
27555,NO
27556,YES
27557,YES
27558,YES
27559,YES
27560,YES
27561,NO
27562,YES
27563,YES
27564,NO
27565,YES
27566,NO
27567,YES
27568,YES
27569,YES
27570,YES
27571,YES
27572,YES
27573,YES
27574,YES
27575,NO
27576,YES
27577,YES
27578,NO
27579,YES
27580,YES
27581,NO
27582,NO
27583,YES
27584,YES
27585,YES
27586,YES
27587,YES
27588,YES
27589,YES
27590,YES
27591,NO
27592,YES
27593,YES
27594,NO
